frequency	10.0	15.0	20.0
0.125	0.42685977739111314	0.5165315328541531	0.6271310498018257
0.25	0.22586887741083939	0.2030741762594905	0.18368174771417942
0.375	0.25831636288629417	0.25985464392238916	0.25714541767277344
0.5	0.18290048075563367	0.1721727763022003	0.7303301090900071
0.6250000000000001	0.13803432527327744	0.1362848272937895	0.8208243765772487
0.75	0.09082249317187391	0.08364750647752282	0.9969160884262724
0.875	0.04783551274809921	0.06094727545549946	1.0192828832612786
1.0	0.005624845416948812	0.017136403519476477	1.0319436160974866
1.125	0.047662448708888076	0.18487638273002935	1.0009092997380806
1.2500000000000002	0.043342056779445894	0.425223323600994	0.9814075982028548
1.375	0.06858919813577902	0.7744219665474106	0.9927597784170739
1.5	0.06001025831685506	0.9350332134163253	1.0093002319530622
1.625	0.05394386348570775	0.9262750941146568	1.0068219504254254
1.75	0.031755711497369894	0.9449083357971266	0.9614599198348841
1.875	0.026148784382236338	1.0263741393070385	0.9327878015424855
2.0	0.018750910627682398	1.0335060941644592	0.9544502507744974
2.125	0.29460270933641075	1.0368966717352155	0.9705654146683614
2.25	0.6312094541883595	1.036956518377408	0.996370075936797
2.375	0.8279764761443096	1.0409508447938893	1.0237539520164027
2.5000000000000004	0.8817890998979468	1.0379025920195244	1.0099268313257448
2.6250000000000004	0.919825550108082	1.0388505705459028	1.0061534310569313
2.75	0.926930146343252	0.9235493117662669	1.0000836854760458
2.875	0.9339135375846814	0.9082056696341276	0.8609828542196323
3.0	0.9606300075651252	0.8965736084604549	0.8590747884729383
3.125	0.96234511780808	0.8951096056221844	0.8982959971803488
3.25	0.9341967425575037	0.9541557234024274	0.8968799980430281
3.375	0.9256854656944041	0.9695690885381123	0.9019896151753798
3.5	0.9276355685939173	0.9767362727424465	0.9017640029913967
3.625	0.8943358635286551	0.9742616675391332	0.8997610269830933
3.75	0.911764843617021	0.9726494106812121	0.8961384791964581
3.875	0.7931462882077084	0.7563635388575469	0.9173586721751619
4.0	0.805790718171339	0.8744293484158433	0.9154639277274478
4.125	0.8352387590806648	0.9041769598096066	0.9156908910748524
4.25	0.8277789497877758	0.9172020913538009	0.9129845474837381
4.375	0.8566744771743531	0.9294918423300427	0.9180212991869274
4.5	0.771788121441262	0.9248515549762494	0.9162618230328188
4.625	0.757314173511838	0.9257602830155323	0.9166153514729866
4.75	0.8087288285162106	0.9242859823344434	0.9123350934465206
4.875	0.6985029347390395	0.8933787629655203	0.914373828758398
5.000000000000001	0.6979254340510345	0.9071349888139268	0.9127266661479385
5.125	0.7347242970213231	0.9108958282865165	0.9156828714192368
5.250000000000001	0.714031640998371	0.9066580045632155	0.9131304627575707
5.375	0.7089098111019425	0.9113063915049466	0.9181935000160436
5.5	0.6751377112522682	0.8999603138192601	0.9177011767333219
5.625	0.6761033656737628	0.9020119466006553	0.9243297743477258
5.75	0.6570803321370209	0.7350680724746944	0.9174568720169222
5.875	0.6885773720013367	0.7266574290805993	0.9006739167645877
6.0	0.5956896310656244	0.8148177611906274	0.8945880212285406
6.125	0.4560578909130614	0.8250263818867284	0.7807260840294457
6.25	0.3493689645895364	0.8138276203459114	0.6898527633911294
6.375	0.2903592962374854	0.7997670347122493	0.7216905554075641
6.5	0.29302662564633614	0.7512680652945881	0.7505048384298644
6.625000000000001	0.2927346106760448	0.6793583025849881	0.7430754184264595
6.75	0.22974884246858607	0.6009902030422194	0.7345443270257553
6.875000000000001	0.24721787295953157	0.5748034547695637	0.7218994888192493
7.0	0.2412872502385062	0.497243663933847	0.6198178270352634
7.125	0.21848902630201764	0.4853150739482061	0.5510881856179961
7.25	0.2119671735282041	0.3660565957345531	0.4718333084774779
7.375	0.1855273664900518	0.368104263064984	0.47498555906013
7.5	0.1854822980110841	0.34431061561006754	0.5398748923311266
